slice_id,method,factor,simulation_id,nominal_level,stability_ari,stability_nmi,partition_change_ari
151508,STAGATE_mclust,sparsity,sparsity_pos_1,1.000000000000,0.715302313002,0.726639204814,0.284697686998
151670,STAGATE_mclust,mean,mean_0_50,0.500000000000,0.643934049824,0.682067006946,0.356065950176
151670,STAGATE_mclust,mean,mean_0_67,0.670000000000,0.834903537864,0.788120827434,0.165096462136
151670,STAGATE_mclust,mean,mean_0_80,0.800000000000,0.650174088862,0.688418176616,0.349825911138
151670,STAGATE_mclust,mean,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,STAGATE_mclust,mean,mean_1_25,1.250000000000,0.886445062631,0.842886369832,0.113554937369
151670,STAGATE_mclust,mean,mean_1_50,1.500000000000,0.743140475226,0.733207633310,0.256859524774
151670,STAGATE_mclust,mean,mean_2,2.000000000000,0.859077974965,0.810898150113,0.140922025035
151670,STAGATE_mclust,variance,variance_0_50,0.500000000000,0.652234338691,0.689059530962,0.347765661309
151670,STAGATE_mclust,variance,variance_0_67,0.670000000000,0.743451408126,0.737259128342,0.256548591874
151670,STAGATE_mclust,variance,variance_0_80,0.800000000000,0.838600207059,0.809042240236,0.161399792941
151670,STAGATE_mclust,variance,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,STAGATE_mclust,variance,variance_1_25,1.250000000000,0.649391775370,0.691666902121,0.350608224630
151670,STAGATE_mclust,variance,variance_1_50,1.500000000000,0.910769167958,0.868817669376,0.089230832042
151670,STAGATE_mclust,variance,variance_2,2.000000000000,0.747433318805,0.745351628361,0.252566681195
151670,STAGATE_mclust,sparsity,sparsity_neg_1,-1.000000000000,0.029741188716,0.068965758528,0.970258811284
151670,STAGATE_mclust,sparsity,sparsity_neg_0_50,-0.500000000000,0.262230093893,0.329970472417,0.737769906107
151670,STAGATE_mclust,sparsity,sparsity_neg_0_25,-0.250000000000,0.374208520534,0.464395640708,0.625791479466
151670,STAGATE_mclust,sparsity,baseline,0.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,STAGATE_mclust,sparsity,sparsity_pos_0_25,0.250000000000,0.630324754510,0.644097132434,0.369675245490
151670,STAGATE_mclust,sparsity,sparsity_pos_0_50,0.500000000000,0.622642583729,0.625979460336,0.377357416271
151670,STAGATE_mclust,sparsity,sparsity_pos_1,1.000000000000,0.608678333384,0.592104837702,0.391321666616
151676,STAGATE_mclust,mean,mean_0_50,0.500000000000,0.669089745671,0.778794932105,0.330910254329
151676,STAGATE_mclust,mean,mean_0_67,0.670000000000,0.793366851980,0.835102353444,0.206633148020
151676,STAGATE_mclust,mean,mean_0_80,0.800000000000,0.682156630858,0.770861201100,0.317843369142
151676,STAGATE_mclust,mean,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,STAGATE_mclust,mean,mean_1_25,1.250000000000,0.754517380389,0.810843640118,0.245482619611
151676,STAGATE_mclust,mean,mean_1_50,1.500000000000,0.800374632630,0.838030791090,0.199625367370
151676,STAGATE_mclust,mean,mean_2,2.000000000000,0.559268055554,0.676951970662,0.440731944446
151676,STAGATE_mclust,variance,variance_0_50,0.500000000000,0.611520118795,0.724810885204,0.388479881205
151676,STAGATE_mclust,variance,variance_0_67,0.670000000000,0.662369893863,0.775223935992,0.337630106137
151676,STAGATE_mclust,variance,variance_0_80,0.800000000000,0.565733742068,0.679720310769,0.434266257932
151676,STAGATE_mclust,variance,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,STAGATE_mclust,variance,variance_1_25,1.250000000000,0.696656420211,0.780214073482,0.303343579789
151676,STAGATE_mclust,variance,variance_1_50,1.500000000000,0.680267693710,0.766704484450,0.319732306290
151676,STAGATE_mclust,variance,variance_2,2.000000000000,0.821208318678,0.854098412284,0.178791681322
151676,STAGATE_mclust,sparsity,sparsity_neg_1,-1.000000000000,0.121345630062,0.243903295113,0.878654369938
151676,STAGATE_mclust,sparsity,sparsity_neg_0_50,-0.500000000000,0.248942572898,0.334095211387,0.751057427102
151676,STAGATE_mclust,sparsity,sparsity_neg_0_25,-0.250000000000,0.372878146009,0.486837601815,0.627121853991
151676,STAGATE_mclust,sparsity,baseline,0.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,STAGATE_mclust,sparsity,sparsity_pos_0_25,0.250000000000,0.668627337100,0.715538339337,0.331372662900
151676,STAGATE_mclust,sparsity,sparsity_pos_0_50,0.500000000000,0.486750228858,0.627462993664,0.513249771142
151676,STAGATE_mclust,sparsity,sparsity_pos_1,1.000000000000,0.569834816080,0.638640979786,0.430165183920
151508,Leiden_unsupervised,mean,mean_0_50,0.500000000000,0.587182697622,0.608149879862,0.412817302378
151508,Leiden_unsupervised,mean,mean_0_67,0.670000000000,0.673618996363,0.669752725125,0.326381003637
151508,Leiden_unsupervised,mean,mean_0_80,0.800000000000,0.614200551275,0.623261911972,0.385799448725
151508,Leiden_unsupervised,mean,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151508,Leiden_unsupervised,mean,mean_1_25,1.250000000000,0.562869819226,0.619039095365,0.437130180774
151508,Leiden_unsupervised,mean,mean_1_50,1.500000000000,0.704341419437,0.693919032073,0.295658580563
151508,Leiden_unsupervised,mean,mean_2,2.000000000000,0.693587673121,0.691984606049,0.306412326879
151508,Leiden_unsupervised,variance,variance_0_50,0.500000000000,0.705072949246,0.695548128389,0.294927050754
151508,Leiden_unsupervised,variance,variance_0_67,0.670000000000,0.694530691837,0.676679386915,0.305469308163
151508,Leiden_unsupervised,variance,variance_0_80,0.800000000000,0.727800803246,0.709618485040,0.272199196754
151508,Leiden_unsupervised,variance,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151508,Leiden_unsupervised,variance,variance_1_25,1.250000000000,0.762136341052,0.734134746933,0.237863658948
151508,Leiden_unsupervised,variance,variance_1_50,1.500000000000,0.742822014687,0.733405501235,0.257177985313
151508,Leiden_unsupervised,variance,variance_2,2.000000000000,0.755560538548,0.750553788649,0.244439461452
151508,Leiden_unsupervised,sparsity,sparsity_neg_1,-1.000000000000,0.291661484483,0.329395286386,0.708338515517
151508,Leiden_unsupervised,sparsity,sparsity_neg_0_50,-0.500000000000,0.351020484616,0.382993983316,0.648979515384
151508,Leiden_unsupervised,sparsity,sparsity_neg_0_25,-0.250000000000,0.401024980727,0.412584486537,0.598975019273
151508,Leiden_unsupervised,sparsity,baseline,0.000000000000,1.000000000000,1.000000000000,0.000000000000
151508,Leiden_unsupervised,sparsity,sparsity_pos_0_25,0.250000000000,0.431905277593,0.468944724242,0.568094722407
151508,Leiden_unsupervised,sparsity,sparsity_pos_0_50,0.500000000000,0.273833370655,0.369659088477,0.726166629345
151508,Leiden_unsupervised,sparsity,sparsity_pos_1,1.000000000000,0.264640756032,0.400438322233,0.735359243968
151670,Leiden_unsupervised,mean,mean_0_50,0.500000000000,0.583514128979,0.600642476110,0.416485871021
151670,Leiden_unsupervised,mean,mean_0_67,0.670000000000,0.491340638631,0.556622028847,0.508659361369
151670,Leiden_unsupervised,mean,mean_0_80,0.800000000000,0.508984981881,0.590013667034,0.491015018119
151670,Leiden_unsupervised,mean,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,Leiden_unsupervised,mean,mean_1_25,1.250000000000,0.573425485596,0.612915409804,0.426574514404
151670,Leiden_unsupervised,mean,mean_1_50,1.500000000000,0.610588762771,0.627212981764,0.389411237229
151670,Leiden_unsupervised,mean,mean_2,2.000000000000,0.577178788553,0.627145910251,0.422821211447
151670,Leiden_unsupervised,variance,variance_0_50,0.500000000000,0.681251120733,0.679813421559,0.318748879267
151670,Leiden_unsupervised,variance,variance_0_67,0.670000000000,0.585045824121,0.626437127752,0.414954175879
151670,Leiden_unsupervised,variance,variance_0_80,0.800000000000,0.643924471386,0.661706889455,0.356075528614
151670,Leiden_unsupervised,variance,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,Leiden_unsupervised,variance,variance_1_25,1.250000000000,0.561737792216,0.608369055707,0.438262207784
151670,Leiden_unsupervised,variance,variance_1_50,1.500000000000,0.506208246238,0.579834570221,0.493791753762
151670,Leiden_unsupervised,variance,variance_2,2.000000000000,0.662710587981,0.676250307538,0.337289412019
151670,Leiden_unsupervised,sparsity,sparsity_neg_1,-1.000000000000,0.305740809119,0.320926444486,0.694259190881
151670,Leiden_unsupervised,sparsity,sparsity_neg_0_50,-0.500000000000,0.451535108935,0.455710270569,0.548464891065
151670,Leiden_unsupervised,sparsity,sparsity_neg_0_25,-0.250000000000,0.533644823097,0.522361027234,0.466355176903
151670,Leiden_unsupervised,sparsity,baseline,0.000000000000,1.000000000000,1.000000000000,0.000000000000
151670,Leiden_unsupervised,sparsity,sparsity_pos_0_25,0.250000000000,0.485435797962,0.530599993341,0.514564202038
151670,Leiden_unsupervised,sparsity,sparsity_pos_0_50,0.500000000000,0.394576923023,0.453292220504,0.605423076977
151670,Leiden_unsupervised,sparsity,sparsity_pos_1,1.000000000000,0.197509949700,0.330219768159,0.802490050300
151676,Leiden_unsupervised,mean,mean_0_50,0.500000000000,0.476813355272,0.569310246728,0.523186644728
151676,Leiden_unsupervised,mean,mean_0_67,0.670000000000,0.519828818873,0.594676746108,0.480171181127
151676,Leiden_unsupervised,mean,mean_0_80,0.800000000000,0.606735515217,0.658070313891,0.393264484783
151676,Leiden_unsupervised,mean,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,Leiden_unsupervised,mean,mean_1_25,1.250000000000,0.552616739264,0.610509839601,0.447383260736
151676,Leiden_unsupervised,mean,mean_1_50,1.500000000000,0.603021924144,0.654889493145,0.396978075856
