slice_id,simulation_id,alteration_type,method,ARI,NMI,AMI,Homogeneity,Completeness,V_measure,CHAOS,PAS,n_true_clusters,n_predicted_clusters,status,source_set,alteration_value,plot_group,raw_level,level
151508,sparsity_pos_0_50,sparsity_logit_shift,STAGATE_mclust,0.482266164790,0.585047500959,0.584082422713,0.588155082441,0.581972585373,0.585047500959,0.056045900858,0.079452054795,7,7,ok,frozen_canonical,,sparsity,0.500000000000,0.500000000000
151508,sparsity_pos_0_50,sparsity_logit_shift,Leiden_unsupervised,0.143450505337,0.233418606428,0.231825316143,0.221615721321,0.246549418839,0.233418606428,0.065155824876,0.627397260274,7,6,ok,frozen_canonical,,sparsity,0.500000000000,0.500000000000
151508,sparsity_pos_1,sparsity_logit_shift,GraphST,0.216761354613,0.411095341318,0.409493904596,0.309043233369,0.613776234348,0.411095341318,0.055326659744,0.016210045662,7,6,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151508,sparsity_pos_1,sparsity_logit_shift,STAGATE_mclust,0.468373904487,0.575602564188,0.574619621241,0.581050661466,0.570255683711,0.575602564188,0.056354008607,0.077397260274,7,7,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151508,sparsity_pos_1,sparsity_logit_shift,Leiden_unsupervised,0.164159924994,0.247737257629,0.245329489129,0.273968559246,0.226090109932,0.247737257629,0.075588836253,0.778767123288,7,10,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151670,mean_0_50,mean,GraphST,0.355161460859,0.493885992744,0.492980667212,0.558000426682,0.442986676782,0.493885992744,0.060390995684,0.009770114943,5,5,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151670,mean_0_50,mean,STAGATE_mclust,0.415072448659,0.546194653181,0.545391414055,0.623390977895,0.486010548149,0.546194653181,0.061260908302,0.042241379310,5,5,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151670,mean_0_50,mean,Leiden_unsupervised,0.176353223389,0.280415171284,0.279177767601,0.329230885207,0.244206230872,0.280415171284,0.069398860315,0.442816091954,5,5,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151670,mean_0_67,mean,GraphST,0.359259480980,0.495896921970,0.494991455617,0.558065029449,0.446191462348,0.495896921970,0.060376972707,0.011494252874,5,5,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151670,mean_0_67,mean,STAGATE_mclust,0.244817666757,0.435023007612,0.434018093250,0.494338418375,0.388417047299,0.435023007612,0.061224678760,0.051149425287,5,5,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151670,mean_0_67,mean,Leiden_unsupervised,0.209094353220,0.319007971926,0.317594228928,0.390266314214,0.269753876969,0.319007971926,0.070716666360,0.465804597701,5,6,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151670,mean_0_80,mean,GraphST,0.347700829188,0.492329932159,0.491423617898,0.557313771073,0.440918053838,0.492329932159,0.060370389597,0.011206896552,5,5,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151670,mean_0_80,mean,STAGATE_mclust,0.419868911550,0.544557800196,0.543750538351,0.620700746793,0.485054878820,0.544557800196,0.061119282128,0.039367816092,5,5,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151670,mean_0_80,mean,Leiden_unsupervised,0.195344803697,0.293553092021,0.292355854148,0.349432618791,0.253081549177,0.293553092021,0.069920482256,0.381321839080,5,5,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151670,mean_1_25,mean,GraphST,0.365294014927,0.493407233571,0.492493977434,0.553344065802,0.445185828542,0.493407233571,0.060366091007,0.006609195402,5,5,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
